seller_id,seller_state,orders,merchandise_gmv_brl,freight_value_brl,average_review,late_delivery_rate,low_review_rate,low_review_orders,freight_burden,scale_flag,delay_risk_flag,review_risk_flag,priority_flag
14a08204d03bb6b6bde8029f801ae0eb,SP,28,2185.4,593.7,3.892857142857143,0.0,0.17857142857142858,5,0.21363031197150156,False,False,True,False
28f10b1c5e5abb9d4857745bede6147c,SP,28,835.0,350.42,4.0,0.14285714285714285,0.17857142857142858,5,0.29560830760405593,False,True,True,False
17306570e772e7718c92a562d33f5f1d,SP,27,8640.0,775.91,3.7777777777777777,0.07407407407407407,0.18518518518518517,5,0.08240414362499217,False,True,True,False
4aba391bc3b88717ce08eb11e44937b2,BA,27,7286.88,760.56,4.0,0.14814814814814814,0.18518518518518517,5,0.09450955831916732,False,True,True,False
2709af9587499e95e803a6498a5a56e9,SP,25,1180.56,549.73,3.9583333333333335,0.12,0.2,5,0.317709748076912,False,True,True,False
272f092de69afedd4d2969440b37f18f,SP,25,1846.3300000000002,528.13,3.9583333333333335,0.0,0.2,5,0.22242109784961633,False,False,True,False
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,25,1773.03,774.14,3.88,0.0,0.2,5,0.30392160711691796,False,False,True,False
a938325a4b357fd23a6a4d5bb126408e,RJ,24,3231.0,560.81,3.8333333333333335,0.041666666666666664,0.20833333333333334,5,0.14790034310790887,False,False,True,False
157c3e4b42f81ac4a44e8b1ca2fe9876,SP,23,2548.5,583.32,3.6956521739130435,0.08695652173913043,0.21739130434782608,5,0.1862559150909056,False,True,True,False
23a0ffca143a15b9b5bbdb7d552f626a,SP,23,3718.51,585.77,3.9130434782608696,0.13043478260869565,0.21739130434782608,5,0.13609012424842248,False,True,True,False
244c2f1bff6afe1f2eaf9bfe9b2aed38,SP,23,2580.0,1214.87,3.652173913043478,0.08695652173913043,0.21739130434782608,5,0.3201348135772767,False,True,True,False
5c853bb56f70f4d14218944bae111d7a,SP,23,263.13,251.06,4.0,0.0,0.21739130434782608,5,0.4882630934090511,False,False,True,False
681fce914360217db47784ae28905a96,PR,23,4127.33,444.47,4.0,0.13043478260869565,0.21739130434782608,5,0.09721991338203771,False,True,True,False
39d54ff918774174706fb065d7f9dc07,SP,22,1554.69,348.03,4.045454545454546,0.09090909090909091,0.22727272727272727,5,0.18291183148335013,False,True,True,False
eed78ac17f7f795a19a709745f00cd4e,SP,22,4349.5,846.34,3.772727272727273,0.0,0.22727272727272727,5,0.1628880027098602,False,False,True,False
845e8036c3f7bf62099352f5ed910240,RJ,21,1584.6000000000001,460.64,3.9523809523809526,0.0,0.23809523809523808,5,0.22522540141988223,False,False,True,False
af3ef48d0e13835e529c29ac573c63e5,SP,21,1405.63,467.5,3.761904761904762,0.047619047619047616,0.23809523809523808,5,0.24958225003069726,False,False,True,False
7f152321c60a266edc53af1925ef96c1,SC,20,3919.8,552.12,3.8,0.3,0.25,5,0.123463747115333,False,True,True,False
e21a1e8be4715b0fcfd5385643bc49c4,SC,20,673.6999999999999,454.51,3.7,0.0,0.25,5,0.40285939674351406,False,False,True,False
f08c008c8a8d31417763738a1788a2a8,PR,20,1211.92,392.08,3.4210526315789473,0.15,0.25,5,0.24443890274314214,False,True,True,False
f593898ec748b7a8cb81fc04edafd98a,SP,19,2588.04,684.3100000000001,3.6842105263157894,0.15789473684210525,0.2631578947368421,5,0.2091188289761181,False,True,True,False
07bf9669d84d1f11be443a9dd938f698,SP,18,1776.0,646.22,3.7222222222222223,0.0,0.2777777777777778,5,0.26678831815442033,False,False,True,False
4978a02ea9c8be7a9b5480680f40334e,SP,18,2356.61,340.23,3.5555555555555554,0.0,0.2777777777777778,5,0.12615876358997938,False,False,True,False
270297ead4c65a6cd2593960d2af6b21,SP,17,9344.4,537.36,3.823529411764706,0.0,0.29411764705882354,5,0.054378977024335744,False,False,True,False
63ffcb71394dd8ea3872ed9ffda17c74,RJ,17,399.0,264.72,3.176470588235294,0.058823529411764705,0.29411764705882354,5,0.3988428855541494,False,False,True,False
ec4608a1f76453166bb312b2968aeaf4,SP,17,968.8100000000001,894.5500000000001,3.2941176470588234,0.17647058823529413,0.29411764705882354,5,0.4800736304310493,False,True,True,False
0725b8c0f3f906e58f70cbe76b7c748c,SP,16,2161.52,703.95,3.5625,0.25,0.3125,5,0.24566650497126125,False,True,True,False
610f72e407cdd7caaa2f8167b0163fd8,SP,16,13585.16,844.29,3.625,0.125,0.3125,5,0.0585115856806739,False,True,True,False
a6bd7d1ccdac48c6b33b28596b7eb122,PB,15,13669.11,637.8,3.5,0.06666666666666667,0.3333333333333333,5,0.04457985686636737,False,False,True,False
ed8cb7b190ceb6067227478e48cf8dde,SP,15,573.5,242.71,3.4,0.06666666666666667,0.3333333333333333,5,0.2973621984538293,False,False,True,False
c26a2be5b53b7db6b276280da212a779,RJ,13,7482.0,806.85,3.3846153846153846,0.0,0.38461538461538464,5,0.09734160951157278,False,False,True,False
c37b2059d4f90d4feead554e5246565e,SP,12,839.3,221.98,3.3333333333333335,0.25,0.4166666666666667,5,0.20916252072968491,False,True,True,False
e64d65bc8dbec2accda90c58de5d1246,SP,12,1678.8000000000002,221.16,3.0833333333333335,0.25,0.4166666666666667,5,0.11640245057790688,False,True,True,False
ecccfa2bb93b34a3bf033cc5d1dcdc69,PR,12,1120.8500000000001,212.47,2.8333333333333335,0.16666666666666666,0.4166666666666667,5,0.15935409354093538,False,True,True,False
7fdb0720c8d7c9075538b365dc8c3a22,PR,9,1804.0,484.31,2.4444444444444446,0.1111111111111111,0.5555555555555556,5,0.2116452753341986,False,True,True,False
282f23a9769b2690c5dda22e316f9941,MG,98,6464.28,1866.77,4.36734693877551,0.04081632653061224,0.04081632653061224,4,0.22407379622016435,False,False,False,False
9d4db00d65d7760644ac0c14edb5fd86,SP,97,9845.710000000001,1509.59,4.541666666666667,0.041237113402061855,0.041237113402061855,4,0.13294144584467163,False,False,False,False
d921b68bf747894be13a97ae52b0f386,MG,77,15645.8,1758.01,4.558441558441558,0.012987012987012988,0.05194805194805195,4,0.10101293912080173,False,False,False,False
9de4643a8dbde634fe55621059d92273,SC,72,17560.34,1722.07,4.527777777777778,0.027777777777777776,0.05555555555555555,4,0.089307819924999,False,False,False,False
9646c3513289980f17226a2fc4720dbd,SP,69,2964.4,1187.83,4.449275362318841,0.028985507246376812,0.057971014492753624,4,0.2860703766409857,False,False,False,False
5f1dc28029d2c244352a68107ec2b542,SP,62,2807.3,996.16,4.426229508196721,0.016129032258064516,0.06451612903225806,4,0.26190889348119867,False,False,False,False
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,62,4043.3,1272.58,4.467741935483871,0.08064516129032258,0.06451612903225806,4,0.23939216084636972,False,True,False,False
aced59e9b31ef866a94f9e7f29d8d418,SP,61,7268.5,1047.3,4.426229508196721,0.03278688524590164,0.06557377049180328,4,0.12594097982154454,False,False,False,False
